,longitude,latitude,adt,ugos,vgos,sla,ugosa,vgosa,Born,Dead,Errcount,Longevity,radius,radius_glob
678602,310.625,2.125,0.6176,1.7765000000000002,4.198300000000001,0.0941,0.9119,4.3029,2008-10-11,2008-11-27 00:00:00,0,47,5.974800000000001,5.2148
678764,310.625,1.625,0.6972,0.9387,4.6143,0.1174,-0.1708,4.855300000000001,2008-10-11,2008-11-27 00:00:00,0,47,5.553,5.0261000000000005
678765,310.625,1.875,0.6716000000000001,1.2237,4.2523,0.1231,0.1944,4.4141,2008-10-12,2008-11-27 00:00:00,0,46,5.476,4.6085
680204,194.625,67.375,0.1445,0.2507,0.4324,-0.0542,0.1978,0.3988,2008-05-08,2008-11-30 00:00:00,0,206,0.6831,0.5966
680522,310.375,1.875,0.5519000000000001,0.6221,4.4042,-0.0034,-0.3927,4.6793000000000005,2008-10-13,2008-12-01 00:00:00,0,49,5.0263,5.072
681155,194.375,67.125,0.1165,0.0513,0.5606,-0.1107,0.0061,0.5261,2008-05-08,2008-12-02 00:00:00,0,208,0.6119,0.5322
684394,309.125,-0.125,0.608,0.1372,0.5865,-0.0941,0.1348,0.3961,2008-12-03,2008-12-10 00:00:00,0,7,0.7237,0.5309
684486,309.375,-0.125,0.6137,0.1259,0.5261,-0.0884,0.1237,0.3684,2008-12-03,2008-12-10 00:00:00,0,7,0.652,0.4921
684487,309.375,0.125,0.609,0.1407,0.4724,-0.092,0.1383,0.3457,2008-12-03,2008-12-10 00:00:00,0,7,0.6131,0.484
694523,310.125,2.125,0.5868,3.6355,3.609,0.0483,2.833,3.9726,2008-11-17,2009-01-01 00:00:00,0,45,7.2445,6.8056
695749,310.125,2.375,0.6034,1.3454000000000002,4.0841,0.0874,0.61,4.3956,2008-08-30,2009-01-03 00:00:00,0,126,5.429500000000001,5.0056
696999,310.375,2.125,0.6484,2.7446,4.2664,0.1195,1.8845,4.4998000000000005,2008-09-21,2009-01-05 00:00:00,0,106,7.011,6.3843000000000005
697757,310.125,2.625,0.5511,0.3197,4.207,0.0527,-0.3109,4.4656,2008-08-29,2009-01-07 00:00:00,0,131,4.5267,4.7765
697864,310.375,2.375,0.5951000000000001,1.5354,4.2077,0.0864,0.8198000000000001,4.3785,2008-09-21,2009-01-07 00:00:00,0,108,5.7431,5.1983
698519,310.125,1.875,0.6897,3.2063,3.4941,0.1241,2.2976,3.9021,2008-11-17,2009-01-08 00:00:00,0,52,6.7004,6.1997
699038,310.375,2.625,0.5701,0.4939,4.615200000000001,0.0763,-0.0693,4.7125,2008-08-26,2009-01-09 00:00:00,0,136,5.109100000000001,4.7818000000000005
699407,310.125,2.875,0.4933,-1.4862,4.0983,0.0041,-1.9224,4.3017,2008-08-27,2009-01-10 00:00:00,0,136,5.5845,6.2241
699526,309.125,-0.125,0.7216,-0.5953,-0.2637,0.0195,-0.5978,-0.454,2009-01-10,2009-01-11 00:00:00,0,1,0.859,1.0518
699542,309.375,0.125,0.7213,-0.6014,-0.0757,0.0202,-0.6038,-0.2024,2009-01-10,2009-01-11 00:00:00,0,1,0.6771,0.8062
699543,309.375,-0.125,0.7186,-0.5814,-0.2125,0.0165,-0.5836,-0.3702,2009-01-10,2009-01-11 00:00:00,0,1,0.7939,0.9538
699652,309.625,0.125,0.7369,-0.6616000000000001,-0.2516,0.0375,-0.6692,-0.3496,2009-01-10,2009-01-11 00:00:00,0,1,0.9132,1.0188000000000001
699653,309.625,0.375,0.7626000000000001,-0.8098000000000001,0.9795,0.0625,-0.8512000000000001,0.8899,2009-01-10,2009-01-11 00:00:00,0,1,1.7893000000000001,1.7411
699696,309.875,2.125,0.5176000000000001,2.5090000000000003,2.7064,-0.0216,1.8045,3.0967,2008-11-20,2009-01-11 00:00:00,0,52,5.215400000000001,4.901199999999999
699948,309.875,2.625,0.1892,-1.1217,3.1331,-0.3185,-1.7308,3.5492000000000004,2008-08-12,2009-01-12 00:00:00,0,153,4.2548,5.28
699949,309.875,2.375,0.4464,2.4245,3.6698,-0.077,1.7517,4.0644,2008-11-19,2009-01-12 00:00:00,0,54,6.0943000000000005,5.8161000000000005
700488,309.125,-0.125,0.7197,-0.4348,-0.2906,0.0175,-0.4373,-0.4809,2009-01-12,2009-01-15 00:00:00,0,3,0.7254,0.9182
700503,309.375,-0.125,0.7106,-0.4079,-0.2329,0.0084,-0.4101,-0.3906,2009-01-12,2009-01-15 00:00:00,0,3,0.6408,0.8007
700504,309.375,0.125,0.7114,-0.424,-0.2036,0.0103,-0.4264,-0.3303,2009-01-12,2009-01-15 00:00:00,0,3,0.6275999999999999,0.7566999999999999
700565,309.625,0.125,0.7060000000000001,-0.4399,-0.3544,0.0066,-0.4475,-0.4524,2009-01-12,2009-01-15 00:00:00,0,3,0.7943,0.8999
700566,309.625,0.375,0.7241000000000001,-0.6574,0.5824,0.0239,-0.6987,0.4928,2009-01-12,2009-01-15 00:00:00,0,3,1.2398,1.1915
701610,315.375,-2.375,0.5941000000000001,0.0581,-0.9936,0.0609,0.0689,-1.1731,2009-01-14,2009-01-19 00:00:00,0,5,1.0517,1.242
701716,315.625,-2.625,0.608,0.7734000000000001,-0.56,0.0743,0.809,-0.7005,2009-01-14,2009-01-19 00:00:00,0,5,1.3334000000000001,1.5095
702772,310.875,1.625,0.4633,1.3737,-4.8434,-0.1056,0.4135,-4.5736,2008-11-18,2009-01-22 00:00:00,0,65,6.2171,4.9871
703607,310.875,1.375,0.6792,2.2166,4.4261,0.0823,1.3356,4.8093,2007-07-20,2009-01-24 00:00:00,0,554,6.6427,6.1449
703625,310.625,1.625,0.5962000000000001,2.577,4.4421,0.0164,1.4676,4.6831000000000005,2008-11-29,2009-01-24 00:00:00,0,56,7.0191,6.1507000000000005
703967,310.875,1.875,0.4326,0.408,-4.654100000000001,-0.1099,-0.5071,-4.5120000000000005,2008-11-18,2009-01-25 00:00:00,0,68,5.062100000000001,5.019100000000001
704007,310.625,1.875,0.5795,1.8443,4.436100000000001,0.031,0.8150000000000001,4.5978,2008-11-30,2009-01-25 00:00:00,0,56,6.2804,5.412800000000001
704165,310.625,1.375,0.6836,2.3325,4.4052,0.0705,1.32,4.7298,2008-04-18,2009-01-26 00:00:00,0,283,6.7377,6.0498
704253,309.125,-0.125,0.7372000000000001,0.1737,1.0984,0.0351,0.1712,0.908,2009-01-22,2009-01-27 00:00:00,0,5,1.2721,1.0792
704272,309.375,-0.125,0.7374,0.1744,1.0261,0.0352,0.1722,0.8684000000000001,2009-01-22,2009-01-27 00:00:00,0,5,1.2005,1.0406
704273,309.375,0.125,0.7405,0.1775,0.8499,0.0395,0.175,0.7232000000000001,2009-01-22,2009-01-27 00:00:00,0,5,1.0274,0.8982000000000001
704358,309.625,0.375,0.7098,0.4567,0.2455,0.0097,0.4154,0.1559,2009-01-22,2009-01-27 00:00:00,0,5,0.7021999999999999,0.5713
704359,309.625,0.125,0.7206,0.1952,0.9437,0.0212,0.1876,0.8458,2009-01-22,2009-01-27 00:00:00,0,5,1.1389,1.0333999999999999
704535,310.375,1.625,0.5362,1.9399,4.5979,-0.0528,0.8196,4.9069,2008-10-11,2009-01-28 00:00:00,0,109,6.5378,5.726500000000001
704536,310.375,1.875,0.5732,-0.2125,3.8581,0.0179,-1.2274,4.1331,2008-12-04,2009-01-28 00:00:00,0,55,4.0706,5.3605
704689,310.625,2.125,0.5312,1.6161,4.1234,0.0077,0.7515000000000001,4.228000000000001,2008-11-30,2009-01-29 00:00:00,0,60,5.7395000000000005,4.979500000000001
704924,310.375,1.375,0.8522000000000001,3.6906,3.4856000000000003,0.2268,2.6691000000000003,3.7947,2008-10-01,2009-01-30 00:00:00,0,121,7.1762,6.463800000000001
705000,310.375,2.125,0.5409,0.6703,3.8623,0.0119,-0.1898,4.0956,2009-01-11,2009-01-30 00:00:00,0,19,4.5325999999999995,4.2854
705336,310.125,1.875,0.5379,3.1909,3.7481,-0.0277,2.2822,4.1561,2009-01-12,2009-02-02 00:00:00,0,21,6.939,6.4383
710453,309.125,-0.125,0.777,0.2754,0.8761,0.0749,0.2729,0.6858000000000001,2009-02-05,2009-02-19 00:00:00,0,14,1.1515,0.9587000000000001
710462,309.375,-0.125,0.7599,0.2668,0.8936000000000001,0.0578,0.2646,0.7359,2009-02-05,2009-02-19 00:00:00,0,14,1.1604,1.0005
710463,309.375,0.125,0.7579,0.2786,0.6211,0.0568,0.2762,0.4944,2009-02-05,2009-02-19 00:00:00,0,14,0.8996999999999999,0.7706
710526,309.625,0.125,0.7070000000000001,0.2802,0.6004,0.0076,0.2726,0.5025000000000001,2009-02-05,2009-02-19 00:00:00,0,14,0.8806,0.7751000000000001
711456,315.375,-2.375,0.5498000000000001,0.2385,0.5482,0.0166,0.2493,0.3688,2009-02-18,2009-02-23 00:00:00,0,5,0.7867,0.6181
712717,309.625,0.375,0.7643000000000001,0.0642,-0.6802,0.0642,0.0229,-0.7698,2009-02-25,2009-02-26 00:00:00,0,1,0.7444000000000001,0.7927000000000001
715425,310.375,2.125,0.6607000000000001,1.9008,4.2198,0.1318,1.0407,4.4532,2009-02-04,2009-03-03 00:00:00,0,27,6.1206000000000005,5.4939
715613,310.125,1.875,0.5725,1.0189,4.418200000000001,0.0069,0.1102,4.8262,2009-02-04,2009-03-04 00:00:00,0,28,5.437100000000001,4.9364
715628,310.375,1.875,0.7020000000000001,1.5624,4.303,0.1467,0.5476,4.5781,2009-02-05,2009-03-04 00:00:00,0,27,5.8654,5.1257
715629,309.375,2.625,0.4378,-0.5231,-5.0827,-0.0941,-0.8232,-4.6791,2008-08-26,2009-03-04 00:00:00,0,190,5.6058,5.5023
715862,310.375,1.625,0.7465,1.5627,4.484100000000001,0.1575,0.4424,4.7931,2009-02-05,2009-03-05 00:00:00,0,28,6.046800000000001,5.2355
715903,309.625,0.375,0.7858,0.2062,-0.4489,0.0857,0.1649,-0.5385,2009-02-28,2009-03-05 00:00:00,0,5,0.6551,0.7034
716257,310.375,1.375,0.7904,0.9447,4.5434,0.165,-0.0769,4.8526,2009-02-04,2009-03-06 00:00:00,0,30,5.4881,4.9295
716730,310.625,1.625,0.8873000000000001,1.8884,3.8308,0.3075,0.7789,4.0719,2009-02-03,2009-03-07 00:00:00,0,32,5.7192,4.8508000000000004
716731,310.625,1.875,0.8285,2.6809000000000003,4.0967,0.28,1.6517000000000002,4.258500000000001,2009-02-03,2009-03-07 00:00:00,0,32,6.7776000000000005,5.910200000000001
717109,310.625,2.125,0.6907,2.754,4.5008,0.1672,1.8894,4.6054,2009-02-01,2009-03-09 00:00:00,0,36,7.2547999999999995,6.494800000000001
718407,310.375,2.125,0.7009000000000001,-1.0691000000000002,-4.7259,0.172,-1.9292,-4.492500000000001,2009-03-04,2009-03-12 00:00:00,0,8,5.795,6.4217
718869,310.125,1.875,0.8111,-2.2243,-3.7293,0.2455,-3.133,-3.3213000000000004,2009-03-06,2009-03-13 00:00:00,0,7,5.9536,6.4543
720393,309.625,0.375,0.8284,0.4083,0.2404,0.1283,0.367,0.1507,2009-03-13,2009-03-17 00:00:00,0,4,0.6487,0.5177
726501,310.625,1.125,0.6685,2.6619,4.0547,0.0253,1.9058,4.3989,2007-07-21,2009-03-27 00:00:00,0,615,6.716600000000001,6.3047
726541,310.625,0.875,0.24,-0.8822000000000001,1.003,-0.4269,-1.3422,1.2302,2005-01-01,2009-03-27 00:00:00,0,1546,1.8852,2.5724
727284,310.875,1.375,0.7699,-0.2789,4.0405,0.173,-1.1599000000000002,4.4237,2009-01-28,2009-03-29 00:00:00,0,60,4.3194,5.583600000000001
727285,310.875,1.625,0.8172,1.0112,4.214,0.2483,0.051,4.4838000000000005,2009-01-29,2009-03-29 00:00:00,0,59,5.225200000000001,4.534800000000001
727338,310.625,1.375,0.8869,1.2574,3.8806,0.2739,0.2449,4.2052000000000005,2009-02-01,2009-03-29 00:00:00,0,56,5.138,4.450100000000001
727800,310.875,2.125,0.4973,0.5128,-4.460100000000001,-0.0237,-0.2635,-4.4118,2008-08-07,2009-03-31 00:00:00,0,236,4.972900000000001,4.6753
727820,310.875,1.875,0.7642,2.7147,4.1935,0.2217,1.7996,4.3356,2009-01-29,2009-03-31 00:00:00,0,61,6.908200000000001,6.1352
727846,310.625,1.625,0.4848,-2.4011,-1.7901,-0.095,-3.5105,-1.5491,2009-03-14,2009-03-31 00:00:00,0,17,4.1912,5.0596
727847,310.625,1.125,0.5792,-2.7169000000000003,-3.8921,-0.064,-3.4731,-3.5479000000000003,2009-03-30,2009-03-31 00:00:00,0,1,6.609,7.021000000000001
727981,311.125,1.875,0.461,-0.6553,0.2607,-0.0758,-1.4352,0.3852,2005-01-01,2009-03-31 00:00:00,0,1550,0.9159999999999999,1.8204
728051,310.625,2.125,0.6343,-2.6891000000000003,-3.341,0.1108,-3.5538000000000003,-3.2364,2009-03-15,2009-04-01 00:00:00,0,17,6.030100000000001,6.7902000000000005
728177,310.875,2.375,0.5151,-1.5326000000000002,2.8852,0.0107,-2.1468000000000003,2.8574,2007-04-09,2009-04-01 00:00:00,0,723,4.417800000000001,5.004200000000001
728223,310.125,2.125,0.5746,1.34,3.5206,0.0362,0.5375,3.8842,2009-01-14,2009-04-01 00:00:00,0,77,4.8606,4.4216999999999995
728229,310.625,1.875,0.5526,-2.9352,-2.088,0.0041,-3.9644,-1.9262,2009-03-15,2009-04-01 00:00:00,0,17,5.0232,5.8906
728480,310.625,2.375,0.4366,0.614,4.4651000000000005,-0.0687,-0.0673,4.5064,2008-11-29,2009-04-02 00:00:00,0,124,5.0791,4.5737000000000005
728592,310.125,2.375,0.612,1.3621,2.4472,0.096,0.6268,2.7587,2009-01-15,2009-04-02 00:00:00,0,77,3.8093000000000004,3.3855000000000004
728768,309.875,2.125,0.4344,2.9530000000000003,3.9107,-0.1048,2.2486,4.301,2009-01-14,2009-04-02 00:00:00,0,78,6.8637,6.5496
728772,309.875,2.375,0.4956,2.1969000000000003,4.1567,-0.0278,1.5241,4.5513,2009-01-15,2009-04-02 00:00:00,0,77,6.3536,6.0754
728809,310.625,2.625,0.5726,-0.0532,4.7469,0.0801,-0.5524,4.727,2008-04-20,2009-04-03 00:00:00,0,348,4.8001000000000005,5.279400000000001
728822,310.875,2.625,0.5637,3.342,3.357,0.0708,2.8993,3.2684,2005-10-03,2009-04-03 00:00:00,0,1278,6.699,6.1677
728856,310.125,1.875,0.7332000000000001,-3.5031000000000003,-2.6713,0.1676,-4.4118,-2.2633,2009-03-15,2009-04-03 00:00:00,0,19,6.1744,6.6751000000000005
728876,311.125,1.875,0.5162,-0.7292000000000001,-4.836,-0.0206,-1.509,-4.7115,2009-04-01,2009-04-03 00:00:00,0,2,5.565200000000001,6.2204999999999995
729076,311.125,2.125,0.4856,-0.7902,0.0347,-0.0329,-1.473,0.0543,2005-01-01,2009-04-03 00:00:00,0,1553,0.8249,1.5273
729645,309.875,2.625,0.5139,2.6613,3.8597,0.0061,2.0521000000000003,4.2758,2009-01-16,2009-04-05 00:00:00,0,79,6.521000000000001,6.3279000000000005
730862,309.625,0.125,0.7374,0.2677,0.3899,0.038,0.2601,0.2919,2009-04-01,2009-04-08 00:00:00,0,7,0.6576,0.552
731055,309.125,-0.125,0.7287,0.2734,0.4606,0.0265,0.2709,0.2703,2009-04-01,2009-04-08 00:00:00,0,7,0.734,0.5411999999999999
731173,309.375,-0.125,0.7313000000000001,0.2644,0.411,0.0292,0.2622,0.2533,2009-04-01,2009-04-08 00:00:00,0,7,0.6754,0.5155000000000001
731174,309.375,0.125,0.7294,0.2654,0.4189,0.0284,0.263,0.2922,2009-04-01,2009-04-08 00:00:00,0,7,0.6843,0.5552
731907,311.625,-0.875,0.5269,-0.5239,0.7724000000000001,-0.0514,-0.6708000000000001,0.6563,2008-08-11,2009-04-11 00:00:00,0,243,1.2963,1.3271000000000002
734404,137.625,55.125,0.6363,0.0592,-2.2862,0.3659,0.066,-2.2944,2009-04-08,2009-04-18 00:00:00,0,10,2.3454,2.3604
734405,137.625,55.375,0.5690000000000001,0.3569,-2.2925,0.3006,0.3563,-2.2925,2009-04-08,2009-04-18 00:00:00,0,10,2.6494,2.6488
734464,137.375,54.875,1.1645,-0.0154,-1.9273,0.8983000000000001,-0.0042,-1.9398,2009-04-08,2009-04-18 00:00:00,0,10,1.9427,1.944
734596,137.625,54.875,0.6385000000000001,-0.0559,-2.2797,0.365,-0.0519,-2.2964,2009-04-08,2009-04-18 00:00:00,0,10,2.3356,2.3483
734600,137.625,54.625,0.5962000000000001,-0.2254,-2.1958,0.3259,-0.221,-2.2152000000000003,2009-04-08,2009-04-18 00:00:00,0,10,2.4212000000000002,2.4362000000000004
734758,137.375,55.125,1.1617,-0.0002,-1.9269,0.894,0.0111,-1.9326,2009-04-08,2009-04-18 00:00:00,0,10,1.9271,1.9437000000000002
734759,137.375,55.375,1.0173,-0.0795,-0.6876,0.7483000000000001,-0.076,-0.6879000000000001,2009-04-15,2009-04-18 00:00:00,0,3,0.7671,0.7639
734760,137.375,55.625,1.0273,0.0174,-0.6356,0.7595000000000001,0.0177,-0.6344000000000001,2009-04-15,2009-04-18 00:00:00,0,3,0.653,0.6521000000000001
735218,137.625,55.625,0.8706,0.0762,-0.5951000000000001,0.6041000000000001,0.0767,-0.5910000000000001,2009-04-15,2009-04-20 00:00:00,0,5,0.6713000000000001,0.6677000000000001
735219,137.625,55.875,0.8061,0.271,-0.7433000000000001,0.5376000000000001,0.2768,-0.7435,2009-04-15,2009-04-20 00:00:00,0,5,1.0143,1.0203
735576,137.375,55.875,1.0074,0.0647,-0.7144,0.7395,0.0664,-0.7189,2009-04-15,2009-04-20 00:00:00,0,5,0.7791,0.7853
738095,310.125,1.875,0.9291,-1.8043,3.6901,0.3635,-2.713,4.0981000000000005,2009-04-04,2009-04-26 00:00:00,0,22,5.494400000000001,6.811100000000001
739492,309.625,0.375,0.8645,-0.3696,0.3397,0.1644,-0.4109,0.25,2009-04-29,2009-04-30 00:00:00,0,1,0.7093,0.6609
740643,315.625,-2.625,0.6344000000000001,0.9589,-0.1026,0.1006,0.9945,-0.2432,2009-04-29,2009-05-04 00:00:00,0,5,1.0614999999999999,1.2377
740917,315.375,-2.375,0.6291,-0.0264,-0.8922,0.0958,-0.0156,-1.0717,2009-04-29,2009-05-04 00:00:00,0,5,0.9186,1.0873000000000002
741598,310.125,2.125,0.9334,-0.5719000000000001,4.2765,0.3949,-1.3744,4.6401,2009-04-05,2009-05-06 00:00:00,0,31,4.848400000000001,6.0145
741732,310.375,2.375,0.5532,1.1923,3.6031,0.0445,0.4767,3.7739,2009-01-12,2009-05-06 00:00:00,0,114,4.7954,4.2505999999999995
742077,310.125,2.375,0.9136,1.9161,4.4172,0.3976,1.1807,4.7287,2009-04-05,2009-05-07 00:00:00,0,32,6.3333,5.9094
742464,309.625,0.375,0.8855000000000001,0.8365,0.4044,0.1853,0.7952,0.3148,2009-05-06,2009-05-08 00:00:00,0,2,1.2409,1.11
742465,309.625,0.125,0.8874000000000001,0.733,0.4203,0.188,0.7254,0.3224,2009-05-06,2009-05-08 00:00:00,0,2,1.1533,1.0478
742707,309.125,-0.125,0.9178,0.7617,0.5502,0.2157,0.7593000000000001,0.3599,2009-05-06,2009-05-08 00:00:00,0,2,1.3119,1.1192000000000002
742863,309.375,-0.125,0.9048,0.7622,0.5514,0.2026,0.76,0.3937,2009-05-06,2009-05-08 00:00:00,0,2,1.3136,1.1537
742864,309.375,0.125,0.9069,0.7637,0.3941,0.2058,0.7613000000000001,0.2674,2009-05-06,2009-05-08 00:00:00,0,2,1.1578,1.0287000000000002
743344,309.625,0.125,0.8756,0.2423,0.5111,0.1761,0.2347,0.4131,2009-05-09,2009-05-10 00:00:00,0,1,0.7534,0.6478
743345,309.625,0.375,0.8702000000000001,0.4249,0.3126,0.1701,0.3836,0.223,2009-05-09,2009-05-10 00:00:00,0,1,0.7375,0.6066
743477,309.125,-0.125,0.9087,0.2497,0.6511,0.2066,0.2473,0.4607,2009-05-09,2009-05-10 00:00:00,0,1,0.9008,0.708
743563,309.375,-0.125,0.8979,0.2555,0.6535000000000001,0.1958,0.2533,0.4958,2009-05-09,2009-05-10 00:00:00,0,1,0.909,0.7491000000000001
743564,309.375,0.125,0.9003,0.2453,0.4743,0.1992,0.2429,0.3476,2009-05-09,2009-05-10 00:00:00,0,1,0.7196,0.5905
749497,310.625,0.875,0.4404,-1.7629,-4.2379,-0.2264,-2.2229,-4.0107,2009-03-28,2009-05-23 00:00:00,0,56,6.0008,6.2336
751758,310.375,1.625,0.5465,-2.4124000000000003,-3.2614,-0.0425,-3.5327,-2.9524000000000004,2009-03-15,2009-05-28 00:00:00,0,74,5.6738,6.485100000000001
752460,310.375,1.375,0.5254,-1.4832,-4.2015,-0.1,-2.5047,-3.8924,2009-03-13,2009-05-29 00:00:00,0,77,5.6847,6.3971
753160,309.625,0.375,0.8608,-0.2544,-0.7269,0.1606,-0.2957,-0.8165,2009-05-28,2009-05-30 00:00:00,0,2,0.9813000000000001,1.1122
753161,309.625,0.125,0.8409000000000001,-0.0867,-1.0477,0.1415,-0.0943,-1.1457000000000002,2009-05-28,2009-05-30 00:00:00,0,2,1.1344,1.2400000000000002
753370,309.125,-0.125,0.8038000000000001,-0.0356,-1.0288000000000002,0.1017,-0.038,-1.2191,2009-05-28,2009-05-30 00:00:00,0,2,1.0644000000000002,1.2571
753509,309.375,-0.125,0.8135,-0.0286,-1.0641,0.1114,-0.0308,-1.2218,2009-05-28,2009-05-30 00:00:00,0,2,1.0927,1.2526
753510,309.375,0.125,0.8156,-0.0461,-0.9851,0.1146,-0.0486,-1.1118,2009-05-28,2009-05-30 00:00:00,0,2,1.0312,1.1603999999999999
753762,278.875,69.375,0.0484,-0.2908,0.5393,0.1128,-0.1233,0.4801,2009-05-29,2009-05-31 00:00:00,0,2,0.8301000000000001,0.6034
753933,279.125,69.375,0.1333,-0.1539,0.6446000000000001,0.1911,0.0009,0.618,2009-05-29,2009-05-31 00:00:00,0,2,0.7985000000000001,0.6189
754011,310.125,1.875,0.6960000000000001,4.5192000000000005,2.7006,0.1305,3.6105,3.1086,2009-04-27,2009-05-31 00:00:00,0,34,7.219800000000001,6.7191
754069,278.625,69.375,-0.0068,-0.3761,0.2445,0.0628,-0.1965,0.2924,2009-05-29,2009-05-31 00:00:00,0,2,0.6206,0.4889
754093,279.375,69.375,0.2259,-0.0007,0.7979,0.2783,0.1473,0.7051000000000001,2009-05-29,2009-05-31 00:00:00,0,2,0.7986000000000001,0.8524
756120,280.125,69.375,0.1261,-0.084,0.9143,0.1422,-0.0747,0.8551000000000001,2009-06-03,2009-06-04 00:00:00,0,1,0.9983,0.9298000000000001
756237,278.875,69.375,-0.0941,-0.489,-0.119,-0.0297,-0.3215,-0.1782,2009-06-01,2009-06-04 00:00:00,0,3,0.608,0.49970000000000003
756246,279.625,69.375,-0.0932,-0.3222,0.5204,-0.0559,-0.2583,0.4207,2009-06-03,2009-06-04 00:00:00,0,1,0.8426,0.679
756274,280.375,69.375,0.2442,0.0412,0.781,0.2495,0.02,0.6902,2009-06-03,2009-06-04 00:00:00,0,1,0.8222,0.7102
756395,279.375,69.375,-0.0417,-0.3365,0.5722,0.0107,-0.1885,0.4793,2009-06-01,2009-06-04 00:00:00,0,3,0.9087000000000001,0.6678
756399,279.875,69.375,0.0009,-0.2142,0.8184,0.0274,-0.1766,0.767,2009-06-03,2009-06-04 00:00:00,0,1,1.0326,0.9436
756400,279.875,69.625,0.1628,-0.3603,0.3375,0.1445,-0.2744,0.393,2009-06-03,2009-06-04 00:00:00,0,1,0.6978,0.6674
756474,279.125,69.375,-0.0895,-0.4534,0.1717,-0.0317,-0.2987,0.1451,2009-06-01,2009-06-04 00:00:00,0,3,0.6251,0.44380000000000003
756608,278.625,69.375,-0.0593,-0.4371,-0.3995,0.0103,-0.2575,-0.3516,2009-06-01,2009-06-04 00:00:00,0,3,0.8366,0.6091
756660,279.375,69.625,0.1394,-0.5951000000000001,-0.1412,0.083,-0.4303,-0.0142,2009-06-03,2009-06-04 00:00:00,0,1,0.7363000000000001,0.4445
757767,315.375,-2.375,0.415,-0.9144,3.2036,-0.1183,-0.9036,3.0241,2009-06-03,2009-06-06 00:00:00,0,3,4.117999999999999,3.9276999999999997
757874,315.625,-2.625,0.3873,-2.3279,2.0368,-0.1464,-2.2923,1.8962,2009-06-03,2009-06-06 00:00:00,0,3,4.3647,4.1885
760164,124.375,-16.375,1.1002,-0.5131,0.4571,0.0926,-0.4924,0.4105,2009-05-03,2009-06-11 00:00:00,0,39,0.9702,0.9029
760227,310.625,1.875,0.6875,-0.5434,-3.8093,0.1391,-1.5726,-3.6475,2009-04-07,2009-06-11 00:00:00,0,65,4.3527,5.2201
763343,309.625,0.375,0.8032,0.2216,-0.6092000000000001,0.103,0.1803,-0.6989000000000001,2009-06-10,2009-06-16 00:00:00,0,6,0.8308000000000001,0.8792000000000001
767195,279.625,64.625,-0.2053,0.3911,0.2259,-0.0908,0.3795,0.2315,2009-06-11,2009-06-23 00:00:00,0,12,0.617,0.611
773575,309.625,0.125,0.8904000000000001,-0.1226,0.5439,0.191,-0.1302,0.4459,2009-06-30,2009-07-04 00:00:00,0,4,0.6665000000000001,0.5761000000000001
773576,309.625,0.375,0.903,-0.0773,1.1339,0.2029,-0.1186,1.0442,2009-06-30,2009-07-04 00:00:00,0,4,1.2111999999999998,1.1628
776863,310.375,1.375,0.7585000000000001,3.8694,-4.2443,0.1331,2.8479,-3.9351,2009-05-31,2009-07-11 00:00:00,0,41,8.1137,6.7829999999999995
776864,310.375,1.625,0.5860000000000001,4.0619000000000005,-4.2748,-0.003,2.9415,-3.9658,2009-06-01,2009-07-11 00:00:00,0,40,8.3367,6.9073
777170,315.375,-2.375,0.6073000000000001,0.1752,-1.4528,0.0741,0.186,-1.6323,2009-07-09,2009-07-11 00:00:00,0,2,1.6280000000000001,1.8183
777364,315.625,-2.625,0.6206,1.2555,-0.6547000000000001,0.0869,1.2911,-0.7952,2009-07-09,2009-07-11 00:00:00,0,2,1.9102000000000001,2.0863
782400,310.375,1.625,0.6032000000000001,0.3601,-5.201700000000001,0.0142,-0.7603000000000001,-4.8926,2009-07-13,2009-07-21 00:00:00,0,8,5.561800000000001,5.6529
783245,310.375,1.625,0.7129000000000001,-2.5485,-3.4438,0.1238,-3.6688,-3.1348000000000003,2009-07-22,2009-07-23 00:00:00,0,1,5.9923,6.8036
783733,310.375,1.875,0.6106,-2.5117000000000003,-2.8658,0.0553,-3.5265,-2.5907,2009-03-17,2009-07-24 00:00:00,0,129,5.3775,6.1172
784771,310.375,2.125,0.6816,-2.3802000000000003,-3.4796,0.1527,-3.2403,-3.2462,2009-03-17,2009-07-26 00:00:00,0,131,5.8598,6.4864999999999995
784818,310.125,1.875,0.6225,3.2716000000000003,-4.8093,0.057,2.3629,-4.4013,2009-06-01,2009-07-26 00:00:00,0,55,8.0809,6.7642
785013,310.125,2.125,0.8924000000000001,3.1041000000000003,3.8328,0.3539,2.3017000000000003,4.196400000000001,2009-05-09,2009-07-27 00:00:00,0,79,6.9369000000000005,6.498100000000001
785330,310.125,2.375,0.8404,3.4191000000000003,3.6761,0.3244,2.6837,3.9876,2009-05-10,2009-07-28 00:00:00,0,79,7.0952,6.6713000000000005
786014,309.875,2.125,0.5842,-0.3091,3.6020000000000003,0.045,-1.0136,3.9923,2009-04-08,2009-07-29 00:00:00,0,112,3.9111000000000002,5.0059000000000005
786286,311.125,1.875,0.4878,-0.6925,-4.2013,-0.049,-1.4723000000000002,-4.0768,2009-04-04,2009-07-30 00:00:00,0,117,4.8938,5.549100000000001
786907,309.875,2.375,0.5933,-0.1913,4.442,0.0698,-0.8641000000000001,4.8366,2009-04-08,2009-07-31 00:00:00,0,114,4.6333,5.700699999999999
