adt,ugos,vgos,sla,ugosa,vgosa,radius,radius_glob
0.8522000000000001,3.6906,3.4856000000000003,0.2268,2.6691000000000003,3.7947,7.1762,6.463800000000001
0.3674,-1.5542,-4.3139,-0.1981,-2.4629000000000003,-3.9058,5.8681,6.3687000000000005
0.4253,-2.3081,-3.7844,-0.1132,-3.1106000000000003,-3.4208000000000003,6.0925,6.5314000000000005
0.6569,0.657,-3.5136000000000003,0.1516,-0.0243,-3.4722,4.1706,3.4965
0.7348,1.2326,3.8923,0.2261,0.517,4.0631,5.1249,4.580100000000001
0.7268,-0.2056,-0.6547000000000001,0.0247,-0.2078,-0.8124,0.8603000000000001,1.0202
0.1576,-1.114,-3.9675,-0.3816,-1.8185,-3.5771,5.0815,5.3956
0.4156,0.1145,-4.6266,-0.2563,-0.4431,-4.4583,4.741099999999999,4.901400000000001
-0.2947,-0.0315,0.6158,-0.206,-0.0145,0.5679000000000001,0.6473,0.5824
0.1134,0.0908,0.7655000000000001,0.0283,0.2671,0.432,0.8563000000000001,0.6991
0.7216,-0.5953,-0.2637,0.0195,-0.5978,-0.454,0.859,1.0518
0.3924,-0.0452,0.6668000000000001,0.12,0.0075,0.135,0.7120000000000001,0.1425
0.2846,0.9709,2.9121,-0.2314,0.2355,3.2236,3.883,3.4591
0.7284,-0.0379,1.0578,0.0263,-0.0401,0.9001,1.0957,0.9402
0.9136,1.9161,4.4172,0.3976,1.1807,4.7287,6.3333,5.9094
0.6733,-0.3196,0.4258,-0.0268,-0.361,0.3361,0.7454000000000001,0.6971
0.4768,1.2586000000000002,4.4709,-0.017,0.6954,4.5682,5.729500000000001,5.2636
0.1892,-1.1217,3.1331,-0.3185,-1.7308,3.5492000000000004,4.2548,5.28
0.0996,-0.1609,0.8693000000000001,-0.0477,-0.1414,0.2829,1.0302,0.4243
0.6044,-0.2708,-0.6278,-0.0977,-0.2733,-0.8181,0.8986000000000001,1.0914
0.5719000000000001,-0.4644,3.6646,0.0334,-1.2668,4.0282,4.129,5.295
0.497,1.4065,3.9234,-0.0415,0.6041000000000001,4.287100000000001,5.3299,4.8912
0.6577000000000001,-2.8844000000000003,-2.7121,0.0323,-3.906,-2.403,5.596500000000001,6.309
0.7247,0.0397,0.9331,0.0225,0.0375,0.7754000000000001,0.9728,0.8129000000000001
0.5419,-0.7125,1.4223,0.0086,-0.7017,1.2428,2.1348,1.9445
0.781,0.0361,0.7512000000000001,0.0809,-0.0052,0.6616000000000001,0.7873000000000001,0.6668000000000001
0.3704,0.1124,0.562,0.2231,0.1319,-0.0245,0.6744000000000001,0.1563999999999999
0.5178,1.664,4.6628,0.009,0.9483,4.8337,6.3268,5.782
0.6834,-1.7203000000000002,3.8411,0.1449,-2.5228,4.2048000000000005,5.5614,6.727600000000001
0.6621,-0.4525,0.1699,-0.0373,-0.4601,0.0719,0.6224000000000001,0.532
0.5967,-0.0467,0.554,0.017,-0.1675,0.4622,0.6007,0.6297
1.0074,0.0647,-0.7144,0.7395,0.0664,-0.7189,0.7791,0.7853
0.8737,0.1174,0.5703,0.1716,0.1149,0.38,0.6877,0.4949
-0.0032,0.5362,-0.1311,0.1024,0.558,-0.142,0.6673,0.7000000000000001
0.2163,-0.3842,-0.4402,-0.1085,-0.3598,-0.3961,0.8244,0.7559
0.1818,-0.0806,1.1023,0.0375,0.0164,0.3032,1.1829,0.3196
-0.1993,-0.0162,0.6496000000000001,0.1295,0.0435,0.0606,0.6658000000000001,0.1041
0.6558,-0.6751,-0.0656,-0.0463,-0.6776,-0.2559,0.7407,0.9335
0.7358,0.3226,0.3727,0.0336,0.3204,0.215,0.6953,0.5354
0.4956,2.1969000000000003,4.1567,-0.0278,1.5241,4.5513,6.3536,6.0754
0.4139,0.9968,-4.2446,-0.1238,0.4206,-3.951,5.2414000000000005,4.3716
0.7316,0.4058,0.5427000000000001,0.0295,0.4037,0.385,0.9485,0.7887
0.1172,-3.4407,-2.1428000000000003,-0.4959,-4.4532,-1.8182,5.583500000000001,6.2714
0.1012,0.1291,-0.8268000000000001,-0.2166,0.1479,-1.1137,0.9559,1.2615999999999998
0.3713,-3.7689,-0.042,-0.1522,-4.4417,0.3526,3.8109,4.7943
0.6549,0.3804,0.5631,-0.0453,0.3391,0.4735,0.9435,0.8126
0.2856,-0.3698,0.4632,0.0438,-0.0927,0.0575,0.833,0.1502
0.0321,-0.0979,0.6961,0.0934,-0.0975,0.6683,0.794,0.7658
0.4823,-0.5395,1.8455,-0.051,-0.5288,1.666,2.385,2.1948
0.743,0.3763,-0.3355,0.2098,0.3871,-0.515,0.7118,0.9021
0.7897000000000001,0.0357,-1.1622,0.0875,0.0335,-1.3199,1.1979,1.3534000000000002
0.5768,0.0691,-0.8601000000000001,0.0435,0.0799,-1.0395,0.9292,1.1194000000000002
0.7843,0.4181,1.0229,0.0841,0.3768,0.9332,1.4409999999999998,1.31
0.5933,-0.1913,4.442,0.0698,-0.8641000000000001,4.8366,4.6333,5.700699999999999
0.5495,0.0719,0.8130000000000001,0.0162,0.0827,0.6335000000000001,0.8849,0.7162000000000001
0.056,-0.3101,0.3565,0.0349,-0.2589,0.3308,0.6666,0.5897
0.0005,-0.178,0.6552,-0.0845,-0.0016,0.3218,0.8331999999999999,0.3233999999999999
0.4589,-0.5239,-4.8158,-0.062,-1.3002,-4.7675,5.339700000000001,6.0677
0.3878,-3.6555,-0.5044000000000001,-0.1174,-4.3368,-0.4631,4.1599,4.7999
0.64,1.9192,-0.0687,0.1063,1.9548,-0.2092,1.9879,2.164
0.8286,-0.0309,0.6356,0.1276,-0.0333,0.5089,0.6665000000000001,0.5422
0.3536,-1.6187,-3.0667,-0.2595,-2.6312,-2.7422,4.6854,5.3734
-0.2771,0.0341,0.6743,-0.1994,0.0631,0.6179,0.7084,0.681
0.3031,-0.4276,1.1848,-0.02,-0.0743,0.8408,1.6124,0.9151
0.2195,-0.2102,-0.4875,-0.0051,-0.2057,-0.4931,0.6977,0.6988
0.6738000000000001,2.8229,-4.668200000000001,0.1253,1.7936,-4.5064,7.491100000000001,6.300000000000001
0.5172,3.0571,3.487,-0.0063,2.1925,3.5916,6.5441,5.7841000000000005
0.8924000000000001,3.1041000000000003,3.8328,0.3539,2.3017000000000003,4.196400000000001,6.9369000000000005,6.498100000000001
0.4652,-1.5998,4.5218,-0.0202,-1.9761,4.5644,6.1216,6.5405
0.6505000000000001,0.3271,-0.2738,0.1168,0.3627,-0.4143,0.6009,0.777
0.5626,0.4338,-2.9776,0.0701,-0.0654,-2.9975,3.4114,3.0629
-0.0013,-0.2575,0.5690000000000001,-0.2957,-0.126,0.5898,0.8265,0.7158
0.3148,-0.3741,0.5745,0.1585,-0.021,-0.0459,0.9486,0.0669
0.2428,-0.0636,0.5525,0.1244,-0.0099,0.3732,0.6161,0.3831
0.7174,2.817,4.2067000000000005,0.2013,2.0816,4.5182,7.023700000000001,6.5998
0.388,-1.3097,-3.9789,-0.1673,-2.3246,-3.7038,5.2886,6.0284
0.861,0.198,0.4955,0.1609,0.1567,0.4059,0.6935,0.5626
0.5826,3.6705,3.6012,-0.0765,2.9734000000000003,3.8676,7.2717,6.841
0.7811,0.4268,0.9927,0.08,0.4244,0.866,1.4195,1.2904
-0.1568,0.1814,-0.5392,-0.2567,0.1875,-0.5606,0.7206,0.7481
0.8038000000000001,-0.0356,-1.0288000000000002,0.1017,-0.038,-1.2191,1.0644000000000002,1.2571
-0.349,0.1284,-0.4937,-0.2759,0.1616,-0.5062,0.6221,0.6678
0.6909000000000001,-1.6609,3.0608,0.159,-1.9611,3.4644000000000004,4.7217,5.4255
0.3382,-2.916,-3.0176000000000003,-0.2416,-4.0254,-2.7766,5.9336,6.8020000000000005
0.6691,0.0074,0.76,-0.0303,-0.0002,0.662,0.7674,0.6622
0.7051000000000001,-0.0386,4.549,0.1891,-0.774,4.8605,4.5876,5.6345
0.6303000000000001,2.4812000000000003,-4.3695,0.075,1.4663000000000002,-4.0945,6.850700000000001,5.5608
0.1184,-0.6167,0.1164,-0.1994,-0.5979,-0.1705,0.7331000000000001,0.7684
0.4127,0.0629,-4.6324000000000005,-0.125,-0.5133,-4.3388,4.6953000000000005,4.8521
-0.0424,-0.6826,0.2231,-0.0458,-0.6372,0.1685,0.9057,0.8057
0.3803,-0.3135,0.8727,0.0572,0.0397,0.5287000000000001,1.1862,0.5684
0.7119000000000001,-0.1094,0.5372,0.0097,-0.1116,0.3795,0.6466000000000001,0.4911
0.5298,-0.3843,-1.0001,0.307,-0.0829,-0.1612,1.3844,0.2441
0.6818000000000001,0.3619,-1.0178,0.1485,0.3727,-1.1973,1.3797,1.57
0.6688000000000001,0.1593,-0.4951,-0.0306,0.1517,-0.5930000000000001,0.6544,0.7447000000000001
0.4412,-0.7449,1.2148,-0.0921,-0.7341000000000001,1.0353,1.9597,1.7694
0.4942,-0.3962,-0.523,-0.0336,-0.8722000000000001,-0.4426,0.9192,1.3148
0.4336,1.8163,3.8606,-0.1041,1.2402,4.1542,5.6769,5.3944
0.7247,0.0682,0.8194,0.0225,0.066,0.6617000000000001,0.8876000000000001,0.7277
0.7998000000000001,0.6707000000000001,0.7347,0.0977,0.6685,0.5770000000000001,1.4054000000000002,1.2455
0.6685,2.6619,4.0547,0.0253,1.9058,4.3989,6.716600000000001,6.3047
0.661,0.1069,-3.0872,0.1375,-0.7578,-2.9826,3.1941,3.7404
0.6667000000000001,4.3739,2.7064,0.1282,3.5714,3.0701,7.080299999999999,6.641500000000001
0.4381,-0.2948,-4.3647,-0.0706,-1.0104,-4.1939,4.6595,5.2043
0.1826,-0.135,1.2961,0.0384,-0.0379,0.497,1.4311,0.5349
0.6886,-0.02,-0.9012,-0.0108,-0.0276,-0.9992,0.9212,1.0268
0.7526,0.3945,0.2973,0.0505,0.3921,0.107,0.6918,0.4991
0.6556000000000001,-0.4632,0.1852,-0.0466,-0.4653,0.0275,0.6484,0.4928
0.5186000000000001,1.9608,4.3902,-0.0299,0.9316,4.5520000000000005,6.351,5.483600000000001
0.7197,0.4589,0.5404,0.0176,0.4567,0.3826,0.9993,0.8392999999999999
0.3204,0.3905,-4.7854,-0.2173,-0.1856,-4.4918000000000005,5.1759,4.6774
0.5784,0.63,3.7513,0.0549,-0.2347,3.8559,4.3813,4.0906
0.1072,0.4791,-0.6940000000000001,0.0283,0.0767,0.051,1.1731,0.1277
0.7332000000000001,-0.0597,0.6417,0.0321,-0.0621,0.515,0.7014,0.5771000000000001
0.2674,-0.1187,-0.606,0.211,0.046,-0.4789,0.7247,0.5249
0.1395,0.0294,1.0247,0.0561,-0.0012,0.165,1.0541,0.1662
0.5163,-1.7521,-4.1514,0.0119,-2.3663000000000003,-4.1793000000000005,5.903499999999999,6.5456
0.67,-0.5998,-5.0252,0.1539,-1.3352000000000002,-4.7138,5.625,6.049
0.1864,4.2503,2.1353,-0.3513,3.6742,2.4289,6.3856,6.1031
0.3708,-2.3743000000000003,2.9712,-0.1528,-3.2389,3.0758,5.3455,6.3147
0.7858,0.2062,-0.4489,0.0857,0.1649,-0.5385,0.6551,0.7034
0.4333,0.0265,-1.3405,0.0809,-0.032,0.1383,1.367,0.1703
0.8334,0.276,0.3511,0.1313,0.2735,0.1608,0.6271,0.4343
0.4809,0.8457,-0.401,0.2067,0.1002,0.1955,1.2467,0.2957
0.4014,-0.0171,-1.5965,0.049,-0.0756,-0.1177,1.6136,0.1933
0.0695,-0.4732,-0.6552,0.1382,-0.2859,-0.6017,1.1284,0.8876
0.3567,-0.1429,3.4539,-0.1634,-0.628,3.9477,3.5968,4.5757
-0.1113,-0.2243,0.6166,-0.1508,-0.213,0.5473,0.8409,0.7603
0.7023,0.0284,-0.758,0.0001,0.0259,-0.9483,0.7864,0.9742
0.1587,-0.138,-0.7149,0.1345,-0.0391,-0.5780000000000001,0.8529,0.6171000000000001
0.7748,0.0321,0.7419,0.0753,0.0245,0.6439,0.774,0.6684
0.7506,1.7136,-2.6848,0.2522,1.083,-2.4262,4.3984000000000005,3.5092
0.5087,-3.8506,1.1381,-0.0148,-4.2922,1.6221,4.9887,5.914300000000001
0.4096,-0.2304,0.3816,0.0865,0.1229,0.0376,0.612,0.1605
0.0761,0.0277,-0.6473,-0.1447,0.0044,-0.6471,0.6749999999999999,0.6515
0.2547,-3.6933,-0.3068,-0.2687,-4.3661,0.0878,4.0001,4.4539
0.4609,-3.4691,-2.1509,-0.0944,-4.4839,-1.8758,5.62,6.3597
0.6675,-0.5181,0.2017,-0.0326,-0.5594,0.1121,0.7198,0.6715
0.7865000000000001,0.5701,2.7885,0.2553,0.0551,3.1710000000000003,3.3586,3.2261
0.4931,-0.9876,3.6778,-0.0724,-1.8963,4.0858,4.6654,5.9821
0.7339,0.1493,1.1353,0.0318,0.1472,0.9776,1.2846,1.1248
0.6738000000000001,-1.7972,3.7376,0.0607,-2.8097000000000003,4.0622,5.5348,6.8719
0.7379,2.92,-4.6451,0.2218,2.1846,-4.3337,7.5651,6.5183
0.3008,-3.6591,-2.9026,-0.2094,-4.1516,-2.3877,6.5617,6.539300000000001
0.875,3.7183,3.0354,0.2781,2.8373,3.4186,6.7537,6.2559000000000005
0.1957,1.4539,3.0325,-0.3278,0.7811,3.4271000000000003,4.4864,4.208200000000001
0.5498000000000001,0.2385,0.5482,0.0166,0.2493,0.3688,0.7867,0.6181
0.756,0.0734,0.5800000000000001,0.0539,0.0709,0.3897,0.6534000000000001,0.4606
0.7229,4.4257,-3.3443,0.2253,3.9394,-2.9587000000000003,7.77,6.8981
0.8869,1.2574,3.8806,0.2739,0.2449,4.2052000000000005,5.138,4.450100000000001
0.5365,-3.2205000000000004,-1.6800000000000002,-0.0433,-4.3299,-1.439,4.900500000000001,5.7689
-0.1014,0.011,-0.6905,-0.0988,-0.0023,-0.6435000000000001,0.7015,0.6458
0.3163,-0.4411,-0.1603,0.1535,-0.0378,-0.0413,0.6013999999999999,0.0791
0.3963,-3.6937,-1.1851,-0.1834,-4.803100000000001,-0.9441,4.8788,5.7472
-0.3155,0.0985,0.5563,0.0422,0.0127,0.0039,0.6548,0.0166
0.0198,-0.1735,0.4673,-0.0013,-0.1223,0.4416,0.6408,0.5639
0.7433000000000001,1.4440000000000002,4.0509,0.2199,0.7712,4.4455,5.4949,5.2167
0.7768,1.4816,-4.8307,0.197,0.3722,-4.5896,6.3123000000000005,4.9618
0.3873,-2.3279,2.0368,-0.1464,-2.2923,1.8962,4.3647,4.1885
0.2562,-0.1425,-4.7582,-0.2923,-1.1718,-4.5964,4.9007000000000005,5.7682
0.027,-0.3045,0.3267,-0.2908,-0.2857,0.0398,0.6312,0.3255
0.5162,-0.7292000000000001,-4.836,-0.0206,-1.509,-4.7115,5.565200000000001,6.2205
-0.2251,-0.5299,0.1159,-0.2781,-0.537,0.0322,0.6458,0.5692
1.002,0.3481,0.3712,-0.0265,0.3303,0.3171,0.7193,0.6474
0.2259,-0.0007,0.7979,0.2783,0.1473,0.7051000000000001,0.7986000000000001,0.8524
0.5241,0.2413,-1.6402,-0.176,0.2,-1.7298,1.8815,1.9298
0.1295,-0.0659,-4.7958,-0.4082,-0.6421,-4.5022,4.8617,5.1443
0.5488000000000001,2.9902,-4.2551000000000005,0.0199,2.1301,-4.0217,7.2453,6.1518
0.298,0.0886,0.5774,0.2449,0.0815,0.4937,0.666,0.5752
0.7060000000000001,-0.4399,-0.3544,0.0066,-0.4475,-0.4524,0.7943,0.8999
0.2308,0.1511,1.0331,0.1474,0.1205,0.1734,1.1842,0.2939
0.6949000000000001,0.1787,-0.6524,-0.0052,0.1374,-0.742,0.8311,0.8794
0.5273,-0.0229,4.3777,0.0349,-0.522,4.3578,4.4006,4.8798
0.7324,0.3337,0.3036,0.0314,0.3312,0.1769,0.6373,0.5081
-0.1267,-0.3737,0.5098,-0.0466,-0.3817,0.4814,0.8835,0.8631
0.7372000000000001,0.1737,1.0984,0.0351,0.1712,0.908,1.2721,1.0792
0.7487,0.0957,0.7103,0.0476,0.0933,0.5836,0.806,0.6769000000000001
-0.3552,0.0215,1.0565,-0.2633,0.0336,1.0112,1.078,1.0448000000000002
0.0389,-0.3032,-0.3071,0.1033,-0.1357,-0.3663,0.6103000000000001,0.502
0.5525,-0.0719,-0.9621,0.0212,-0.0314,-0.7943,1.034,0.8257
0.7479,-0.7477,3.8814,0.1823,-1.6564,4.2894000000000005,4.6291,5.9458
0.7064,-2.0686,-4.3823,0.1904,-2.8040000000000003,-4.0709,6.4509,6.8749
-0.1758,0.172,0.7404000000000001,-0.105,0.2052,0.6796,0.9124,0.8848
-0.0433,-0.1717,-0.5769000000000001,-0.0169,-0.134,-0.6283000000000001,0.7486,0.7623000000000001
0.9991,3.6441,3.2710000000000004,0.41,2.5238,3.58,6.915100000000001,6.1038
0.6927,-0.0826,0.7374,-0.0094,-0.085,0.5471,0.8200000000000001,0.6321
-1.0853000000000002,0.524,0.2148,-0.1151,0.3518,0.0829,0.7388,0.4347
-0.0558,-0.3064,-0.8479,-0.2786,-0.005,-0.009,1.1543,0.0139999999999999
0.6675,1.2783,4.2953,0.1466,0.502,4.3436,5.5736,4.8456
0.3851,-0.0932,-4.9644,-0.1201,-0.7744000000000001,-4.923,5.057600000000001,5.6974
0.7425,0.019,0.9033,0.0414,0.0166,0.7766000000000001,0.9223,0.7932
0.2235,0.0414,0.7586,0.0637,-0.0206,0.0939,0.8,0.1144999999999999
0.4417,-0.1158,0.6198,0.1693,-0.063,0.0881,0.7356,0.1511
0.1518,-4.1605,-1.5401,-0.362,-4.6727,-1.25,5.7006,5.9227
0.2966,-0.1933,-0.499,0.0712,-0.0995,-0.508,0.6923,0.6075
0.789,0.0435,0.8290000000000001,0.0869,0.041,0.6386000000000001,0.8725,0.6796000000000001
0.8139000000000001,3.4543000000000004,3.9987,0.2713,2.5392,4.1408000000000005,7.453,6.680000000000001
0.6839000000000001,0.7236,4.8433,0.1629,-0.0526,4.8916,5.5669,4.9442
0.2216,-0.2701,-0.4012,0.1191,-0.0052,-0.0359,0.6713,0.0411
0.5801000000000001,-0.2196,-0.4131,-0.1221,-0.2218,-0.5708,0.6327,0.7926
0.4055,1.6079,4.222300000000001,-0.1032,0.8923000000000001,4.3931,5.8302000000000005,5.285399999999999
0.2521,1.729,-3.1144000000000003,-0.2792,1.214,-2.7319,4.843400000000001,3.9459
-0.2403,0.0868,0.5972000000000001,0.1173,0.001,0.0448,0.684,0.0458
0.4291,-0.2977,-4.7438,-0.0944,-1.1623,-4.639200000000001,5.0415,5.801500000000001
0.5873,1.5421,4.4416,0.0795,0.933,4.8577,5.983700000000001,5.7907
0.6865,0.4045,-0.6268,-0.0136,0.3632,-0.7164,1.0313,1.0796
0.2067,-0.2368,-0.5786,0.1041,0.0282,-0.2133,0.8154,0.2415
-0.3066,-0.0609,0.5677,0.0399,0.0007,0.0034,0.6285999999999999,0.0040999999999999
0.6532,1.997,4.1224,0.0401,0.9845,4.447,6.1194,5.4315
0.8251000000000001,0.2201,0.7415,0.123,0.2176,0.5512,0.9616,0.7688
0.5779000000000001,0.535,4.4589,0.0577,0.0499,4.9528,4.9939,5.0027
0.4632,0.9997,-5.0597,-0.1498,-0.0128,-4.7351,6.0594,4.7479000000000005
0.3323,-1.1161,4.2229,-0.1838,-1.8515,4.5343,5.339,6.3858
0.6049,0.1489,-1.6002,0.2525,0.0904,-0.1214,1.7491,0.2118
-0.9927,-0.4469,0.2087,0.2765,-0.4369,0.2256,0.6556,0.6625
0.4485,0.0772,4.3827,-0.0592,-0.532,4.7988,4.4599,5.3308
0.8366,1.0902,-4.6362000000000005,0.2711,0.1815,-4.2282,5.726400000000001,4.4097
0.2247,-0.3845,0.348,0.2293,-0.1694,0.3293,0.7324999999999999,0.4987
0.0635,0.0582,0.5770000000000001,0.0424,0.1094,0.5513,0.6352000000000001,0.6607000000000001
0.2526,-3.0263,2.7583,-0.2451,-3.5126000000000004,3.1439000000000004,5.7846,6.656500000000001
0.7216,-1.8162,-4.0344,0.2006,-2.5925,-3.9861,5.8506,6.5786
0.7029000000000001,-1.3444,-4.0607,0.1374,-2.2531000000000003,-3.6526,5.4051,5.9057
0.1827,-0.3187,-0.8579,-0.0401,-0.0173,-0.019,1.1766,0.0363
0.0147,0.0233,0.6752,0.0004,-0.0009,0.6484,0.6985,0.6493
0.3213,0.1103,0.6398,0.1615,0.0482,-0.0249,0.7501,0.0731
0.7157,0.2181,4.1635,0.1772,-0.5843,4.527200000000001,4.3816,5.1115
0.7286,0.328,4.3042,0.1253,-0.3167,4.7349000000000006,4.6322,5.0516000000000005
0.8364,-0.2824,-0.3847,0.1363,-0.3237,-0.4744,0.6671,0.7981
0.5869,1.8088,4.175800000000001,0.0385,0.7795000000000001,4.3376,5.9846,5.117100000000001
0.6079,3.9702,2.6288,0.0919,3.2348000000000003,2.9402,6.599,6.175000000000001
0.5507000000000001,0.7717,4.2102,-0.0291,-0.3377,4.4512,4.9819,4.7889
0.628,1.2938,1.234,0.1142,0.7816000000000001,1.524,2.5278,2.3056
0.8133,-0.41,-0.2324,0.1111,-0.4122,-0.3901,0.6424,0.8023
0.6369,0.887,-0.3767,0.1031,0.9226,-0.5172,1.2637,1.4398
-0.229,0.1362,0.5660000000000001,0.1287,0.0504,0.0136,0.7022,0.064
0.7126,-1.4549,-4.5498,0.0996,-2.4674,-4.2252,6.004700000000001,6.6926000000000005
-0.0732,-0.2465,0.3879,-0.0894,-0.3088,0.2853,0.6344000000000001,0.5941000000000001
0.4209,-1.4082,3.6162,-0.0767,-1.8944,4.0018,5.0244,5.8962
0.9064,-0.0696,0.5522,0.2054,-0.072,0.4255,0.6218,0.4975
0.8305,-0.0113,0.7622,0.1304,-0.0526,0.6725,0.7735,0.7251
0.8429000000000001,0.4209,-5.171200000000001,0.2298,-0.5916,-4.8466000000000005,5.5921,5.4382
0.3906,-0.1348,-4.1981,-0.175,-1.0435,-3.7901,4.3329,4.8336
0.3373,-0.2811,-0.5641,0.1145,0.0204,0.2748,0.8452000000000001,0.2952
0.6287,0.6233000000000001,-5.1532,0.0598,-0.3369,-4.8834,5.7765,5.2203
0.7160000000000001,0.2009,0.5791000000000001,0.0165,0.1933,0.4811,0.78,0.6744
0.2329,-0.2806,0.3213,0.1506,0.0913,-0.0649,0.6019,0.1562
0.7578,4.0521,2.7565,0.1889,3.0918,3.0263,6.8086,6.1181
0.5312,1.6161,4.1234,0.0077,0.7515000000000001,4.228000000000001,5.7395000000000005,4.979500000000001
0.3903,-2.5807,3.7972,-0.1022,-3.0798,3.7773,6.3779,6.8571
0.5334,1.5159,3.5854000000000004,0.0409,1.0168,3.5656000000000003,5.1013,4.5824
0.5532,1.1923,3.6031,0.0445,0.4767,3.7739,4.7954,4.2506
-0.155,0.0116,0.6011000000000001,0.1306,0.0455,0.0265,0.6127,0.072
-0.1723,-0.0334,0.5915,0.102,-0.008,0.0007,0.6249,0.0087
0.6793,0.0726,0.8803000000000001,-0.0202,0.065,0.7823,0.9529,0.8472999999999999
0.5680000000000001,0.2769,4.6733,0.0628,-0.4044,4.714700000000001,4.950200000000001,5.1191
0.6722,-0.2607,-0.8709,-0.03,-0.2629,-1.0286,1.1316,1.2915
0.6098,-0.7152000000000001,4.0846,0.0705,-1.4197,4.4749,4.7998,5.8946
0.3824,-0.5002,3.9497,-0.1411,-1.1731,4.3443000000000005,4.4499,5.5174
0.8965000000000001,0.1771,0.7552,0.1943,0.1746,0.5649000000000001,0.9323,0.7395
0.5422,-0.3368,-0.2978,0.009,-0.326,-0.4773,0.6346,0.8033
0.1551,-0.3294,-0.5627,-0.0598,0.0712,0.018,0.8921,0.0892
0.8975000000000001,-0.3768,0.6288,0.1974,-0.4181,0.5392,1.0056,0.9573
0.7015,-0.0097,0.6124,0.002,-0.0173,0.5145000000000001,0.6221000000000001,0.5318
0.517,0.671,0.0352,-0.0078,0.6398,-0.0296,0.7062,0.6694
-0.1023,0.0735,-0.6248,0.0816,-0.0119,-0.5855,0.6983,0.5974
-0.2926,-0.222,-0.4522,-0.2182,-0.2585,-0.4677,0.6742,0.7262
1.4029,0.1449,0.5574,0.3743,0.1404,0.5731,0.7023,0.7135
0.7919,-0.045,0.6951,0.0898,-0.0475,0.5048,0.7401000000000001,0.5523
0.6772,0.0527,0.8547,-0.0239,0.0503,0.728,0.9074,0.7783
1.1844,-0.2945,0.3159,0.1769,-0.2737,0.2694,0.6104,0.5430999999999999
0.6930000000000001,-0.23,0.376,-0.0091,-0.2325,0.1857,0.606,0.4182
0.6255000000000001,0.129,-4.780200000000001,0.0365,-0.9913,-4.4712000000000005,4.9092,5.4625
0.5753,0.3928,0.235,0.0504,0.3616,0.1702,0.6277999999999999,0.5317999999999999
0.4973,0.5128,-4.460100000000001,-0.0237,-0.2635,-4.4118,4.972900000000001,4.6753
0.67,0.3833,0.8245,-0.0233,0.259,0.8012,1.2078,1.0602
0.6917,-0.001,0.6395000000000001,-0.0077,-0.0086,0.5415,0.6405000000000001,0.5501
0.26,-1.9136,-4.1239,-0.2636,-2.7782,-4.0193,6.0375,6.7975
0.6992,0.1536,0.8953000000000001,-0.0019,0.1512,0.7686000000000001,1.0489000000000002,0.9198
0.7996000000000001,-0.6122000000000001,-0.8362,0.1001,-0.6198,-0.9342,1.4484,1.554
0.3516,0.4775,4.5082,-0.1719,-0.3871,4.6127,4.9857000000000005,4.9998000000000005
0.5599000000000001,-0.3133,0.5224,0.1085,-0.0507,0.0582,0.8357,0.1089
0.6873,-0.4449,-1.2078,-0.0128,-0.4862,-1.2975,1.6527,1.7837
0.6626000000000001,5.389600000000001,1.4765,0.0372,4.3681,1.7857,6.8661,6.1538
0.5441,0.5587,2.9810000000000003,0.0152,-0.3014,3.2144000000000004,3.5397000000000003,3.5158000000000005
0.5433,0.1471,0.5855,0.2931,0.1548,0.3896,0.7326,0.5444
0.5839,-0.3983,-4.7679,0.0413,-1.3134,-4.6258,5.1662,5.9392
0.4644,1.7914,4.7531,-0.0408,1.1101,4.7945,6.5445,5.9046
0.271,0.595,0.0512,0.2179,0.5878,-0.0325,0.6462,0.6203
0.4187,0.5123,-0.1597,-0.2709,0.4498,-0.1829,0.6719999999999999,0.6327
0.0484,-0.2908,0.5393,0.1128,-0.1233,0.4801,0.8301000000000001,0.6034
0.6502,3.3366,3.5333,0.0704,2.2271,3.7744,6.8699,6.0015
0.2353,0.2154,0.6598,0.0756,0.1533,-0.0049,0.8752000000000001,0.1581999999999999
0.6428,-0.4443,0.3716,0.3197,-0.091,0.0275,0.8159,0.1185
0.5328,-0.0937,0.8380000000000001,-0.0005,-0.0829,0.6586000000000001,0.9317,0.7415
0.7809,0.3404,0.5448000000000001,0.0814,0.3328,0.4469,0.8852,0.7797000000000001
0.5941000000000001,0.0581,-0.9936,0.0609,0.0689,-1.1731,1.0517,1.242
0.6369,-0.5281,0.3094,-0.0642,-0.5305,0.1827,0.8375,0.7132
0.6237,-0.1626,2.958,0.0924,-0.6777000000000001,3.3406,3.1206,4.0183
0.8979,0.2555,0.6535000000000001,0.1958,0.2533,0.4958,0.909,0.7491000000000001
0.6392,0.9867,4.4169,0.1015,0.4106,4.710500000000001,5.4036,5.1211
0.8580000000000001,0.2645,1.2541,0.1559,0.262,1.0638,1.5186,1.3258
-0.0711,0.1667,-0.7025,0.0555,0.0773,-0.6112000000000001,0.8692,0.6885000000000001
-1.1097,0.0748,-0.6123000000000001,0.0831,0.041,-0.5853,0.6871,0.6263000000000001
0.8284,0.4083,0.2404,0.1283,0.367,0.1507,0.6487,0.5177
0.4067,-2.28,-3.6955,-0.2187,-3.3015000000000003,-3.3864,5.9755,6.687900000000001
0.5411,0.1411,0.6426000000000001,0.008,0.0631,0.5723,0.7837000000000001,0.6354000000000001
0.7904,0.9447,4.5434,0.165,-0.0769,4.8526,5.4881,4.9295
